Timestamp,Signal,Price,date,Profit
145476.0,Buy CE,12154.3,,
,Sell CE,12152.95,145484.0,-1.3499999999985448
145485.0,Buy CE,12154.1,,
,Sell CE,12150.7,145486.0,-3.399999999999636
145492.0,Buy CE,12154.55,,
,Sell CE,12149.0,145497.0,-5.549999999999272
145535.0,Buy CE,12132.45,,
,Sell CE,12126.65,145538.0,-5.800000000001091
145587.0,Buy CE,12039.6,,
,Sell CE,11995.9,145599.0,-43.70000000000073
145607.0,Buy CE,12031.35,,
,Sell CE,12010.0,145611.0,-21.350000000000364
145623.0,Buy CE,12018.5,,
,Sell CE,12024.25,145645.0,5.75
145657.0,Buy CE,12034.75,,
,Sell CE,12024.6,145666.0,-10.149999999999636
145678.0,Buy CE,12024.65,,
,Sell CE,12020.95,145682.0,-3.6999999999989086
145733.0,Buy CE,11950.15,,
,Sell CE,11934.95,145734.0,-15.199999999998909
145735.0,Buy CE,11939.5,,
,Sell CE,11940.6,145746.0,1.1000000000003638
145747.0,Buy CE,11955.05,,
,Sell CE,11957.95,145770.0,2.900000000001455
145786.0,Buy CE,11958.8,,
,Sell CE,11950.35,145793.0,-8.449999999998909
145843.0,Buy CE,11898.3,,
,Sell CE,11887.4,145856.0,-10.899999999999636
145888.0,Buy CE,11874.75,,
,Sell CE,11888.65,145920.0,13.899999999999636
145925.0,Buy CE,11905.15,,
,Sell CE,11901.4,145926.0,-3.75
145935.0,Buy CE,11907.6,,
,Sell CE,11894.85,145939.0,-12.75
145941.0,Buy CE,11907.85,,
,Sell CE,11877.8,145944.0,-30.05000000000109
145974.0,Buy CE,11945.75,,
,Sell CE,11893.2,145992.0,-52.54999999999927
146020.0,Buy CE,11810.8,,
,Sell CE,11850.9,146059.0,40.100000000000364
146079.0,Buy CE,11852.75,,
,Sell CE,11840.75,146096.0,-12.0
146147.0,Buy CE,11826.4,,
,Sell CE,11834.15,146188.0,7.75
146191.0,Buy CE,11846.6,,
,Sell CE,11846.85,146220.0,0.25
146226.0,Buy CE,11865.4,,
,Sell CE,11849.75,146233.0,-15.649999999999636
146259.0,Buy CE,11841.5,,
,Sell CE,11817.35,146263.0,-24.149999999999636
146299.0,Buy CE,11787.6,,
,Sell CE,11773.6,146302.0,-14.0
146303.0,Buy CE,11783.6,,
,Sell CE,11773.65,146309.0,-9.950000000000728
146397.0,Buy CE,11667.25,,
,Sell CE,11669.55,146414.0,2.2999999999992724
146432.0,Buy CE,11672.5,,
,Sell CE,11662.5,146437.0,-10.0
146449.0,Buy CE,11667.9,,
,Sell CE,11663.05,146461.0,-4.850000000000364
146465.0,Buy CE,11668.75,,
,Sell CE,11679.55,146487.0,10.799999999999272
146538.0,Buy CE,11644.1,,
,Sell CE,11635.25,146545.0,-8.850000000000364
146573.0,Buy CE,11631.35,,
,Sell CE,11623.35,146576.0,-8.0
146591.0,Buy CE,11625.35,,
,Sell CE,11618.05,146598.0,-7.300000000001091
146626.0,Buy CE,11598.1,,
,Sell CE,11583.95,146631.0,-14.149999999999636
146682.0,Buy CE,11544.0,,
,Sell CE,11544.55,146697.0,0.5499999999992724
146700.0,Buy CE,11555.35,,
,Sell CE,11543.8,146704.0,-11.550000000001091
146710.0,Buy CE,11553.4,,
,Sell CE,11542.8,146714.0,-10.600000000000364
146744.0,Buy CE,11468.65,,
,Sell CE,11464.75,146761.0,-3.899999999999636
146770.0,Buy CE,11475.05,,
,Sell CE,11480.25,146793.0,5.200000000000728
146820.0,Buy CE,11463.4,,
,Sell CE,11480.65,146849.0,17.25
146851.0,Buy CE,11486.85,,
,Sell CE,11478.25,146857.0,-8.600000000000364
146907.0,Buy CE,11460.65,,
,Sell CE,11452.85,146916.0,-7.799999999999272
146965.0,Buy CE,11407.3,,
,Sell CE,11429.1,147004.0,21.80000000000109
147015.0,Buy CE,11439.4,,
,Sell CE,11426.65,147017.0,-12.75
147021.0,Buy CE,11435.75,,
,Sell CE,11430.75,147023.0,-5.0
147027.0,Buy CE,11438.7,,
,Sell CE,11417.25,147035.0,-21.450000000000728
147069.0,Buy CE,11421.65,,
,Sell CE,11508.35,147117.0,86.70000000000073
147152.0,Buy CE,11483.55,,
,Sell CE,11477.65,147157.0,-5.899999999999636
147159.0,Buy CE,11491.8,,
,Sell CE,11474.65,147165.0,-17.149999999999636
147181.0,Buy CE,11469.7,,
,Sell CE,11452.0,147184.0,-17.700000000000728
147195.0,Buy CE,11460.65,,
,Sell CE,11462.75,147235.0,2.100000000000364
147284.0,Buy CE,11437.15,,
,Sell CE,11442.55,147303.0,5.399999999999636
147347.0,Buy CE,11426.1,,
,Sell CE,11414.55,147353.0,-11.550000000001091
147394.0,Buy CE,11409.35,,
,Sell CE,11439.3,147426.0,29.94999999999891
147471.0,Buy CE,11322.25,,
,Sell CE,11326.05,147490.0,3.7999999999992724
147510.0,Buy CE,11339.3,,
,Sell CE,11352.5,147549.0,13.200000000000728
147558.0,Buy CE,11371.5,,
,Sell CE,11378.15,147582.0,6.649999999999636
147594.0,Buy CE,11388.85,,
,Sell CE,11463.85,147652.0,75.0
147666.0,Buy CE,11456.8,,
,Sell CE,11443.55,147678.0,-13.25
147689.0,Buy CE,11501.6,,
,Sell CE,11563.6,147712.0,62.0
147714.0,Buy CE,11599.95,,
,Sell CE,11674.55,147755.0,74.59999999999854
147761.0,Buy CE,11689.4,,
,Sell CE,11656.35,147764.0,-33.04999999999927
147776.0,Buy CE,11692.85,,
,Sell CE,11738.3,147815.0,45.44999999999891
147818.0,Buy CE,11762.15,,
,Sell CE,12064.9,147901.0,302.75
147951.0,Buy CE,11973.5,,
,Sell CE,11992.95,147987.0,19.450000000000728
148021.0,Buy CE,11963.5,,
,Sell CE,11978.8,148039.0,15.299999999999272
148040.0,Buy CE,11983.6,,
,Sell CE,11977.65,148048.0,-5.950000000000728
148050.0,Buy CE,11988.2,,
,Sell CE,11980.1,148057.0,-8.100000000000364
148068.0,Buy CE,11987.35,,
,Sell CE,12008.1,148129.0,20.75
148136.0,Buy CE,12034.85,,
,Sell CE,12040.9,148179.0,6.049999999999272
148194.0,Buy CE,12052.75,,
,Sell CE,12038.6,148195.0,-14.149999999999636
148201.0,Buy CE,12047.9,,
,Sell CE,12026.25,148228.0,-21.649999999999636
148232.0,Buy CE,12066.0,,
,Sell CE,12178.5,148338.0,112.5
148345.0,Buy CE,12185.55,,
,Sell CE,12187.8,148362.0,2.25
148370.0,Buy CE,12194.4,,
,Sell CE,12185.45,148371.0,-8.949999999998909
148388.0,Buy CE,12190.2,,
,Sell CE,12202.2,148434.0,12.0
148439.0,Buy CE,12210.95,,
,Sell CE,12207.65,148448.0,-3.3000000000010914
148455.0,Buy CE,12220.6,,
,Sell CE,12215.1,148479.0,-5.5
148481.0,Buy CE,12220.25,,
,Sell CE,12217.35,148482.0,-2.899999999999636
148494.0,Buy CE,12224.45,,
,Sell CE,12217.75,148508.0,-6.700000000000728
148509.0,Buy CE,12226.2,,
,Sell CE,12203.6,148521.0,-22.600000000000364
148531.0,Buy CE,12222.35,,
,Sell CE,12218.2,148546.0,-4.149999999999636
148603.0,Buy CE,12181.3,,
,Sell CE,12171.0,148613.0,-10.299999999999272
148624.0,Buy CE,12182.3,,
,Sell CE,12175.9,148646.0,-6.399999999999636
148657.0,Buy CE,12184.6,,
,Sell CE,12184.05,148683.0,-0.5500000000010914
148687.0,Buy CE,12191.8,,
,Sell CE,12179.7,148689.0,-12.099999999998545
148702.0,Buy CE,12184.95,,
,Sell CE,12215.6,148737.0,30.649999999999636
148739.0,Buy CE,12230.8,,
,Sell CE,12238.75,148776.0,7.950000000000728
148780.0,Buy CE,12250.85,,
,Sell CE,12249.35,148804.0,-1.5
148813.0,Buy CE,12253.85,,
,Sell CE,12240.25,148819.0,-13.600000000000364
148835.0,Buy CE,12245.35,,
,Sell CE,12239.4,148837.0,-5.950000000000728
148841.0,Buy CE,12246.95,,
,Sell CE,12241.5,148849.0,-5.450000000000728
148854.0,Buy CE,12249.45,,
,Sell CE,12240.95,148857.0,-8.5
148874.0,Buy CE,12242.6,,
,Sell CE,12265.75,148915.0,23.149999999999636
148929.0,Buy CE,12274.45,,
,Sell CE,12279.2,148958.0,4.75
148964.0,Buy CE,12286.1,,
,Sell CE,12278.65,148966.0,-7.450000000000728
148973.0,Buy CE,12285.05,,
,Sell CE,12350.25,149002.0,65.20000000000073
149024.0,Buy CE,12344.95,,
,Sell CE,12319.05,149030.0,-25.900000000001455
149052.0,Buy CE,12314.7,,
,Sell CE,12294.5,149059.0,-20.200000000000728
149064.0,Buy CE,12306.0,,
,Sell CE,12293.5,149068.0,-12.5
149083.0,Buy CE,12284.8,,
,Sell CE,12331.05,149149.0,46.25
149150.0,Buy CE,12336.1,,
,Sell CE,12327.1,149156.0,-9.0
149174.0,Buy CE,12330.1,,
,Sell CE,12323.55,149178.0,-6.550000000001091
149187.0,Buy CE,12324.35,,
,Sell CE,12315.4,149195.0,-8.950000000000728
149247.0,Buy CE,12286.2,,
,Sell CE,12280.4,149259.0,-5.800000000001091
149260.0,Buy CE,12289.4,,
,Sell CE,12276.1,149263.0,-13.299999999999272
149266.0,Buy CE,12290.45,,
,Sell CE,12282.4,149288.0,-8.050000000001091
149291.0,Buy CE,12297.5,,
,Sell CE,12288.95,149296.0,-8.549999999999272
149310.0,Buy CE,12288.75,,
,Sell CE,12280.15,149318.0,-8.600000000000364
149323.0,Buy CE,12289.85,,
,Sell CE,12283.6,149325.0,-6.25
149336.0,Buy CE,12281.35,,
,Sell CE,12416.55,149394.0,135.1999999999989
149397.0,Buy CE,12435.95,,
,Sell CE,12435.95,149437.0,0.0
149438.0,Buy CE,12441.9,,
,Sell CE,12435.8,149439.0,-6.100000000000364
149441.0,Buy CE,12445.25,,
,Sell CE,12435.15,149444.0,-10.100000000000364
149449.0,Buy CE,12442.3,,
,Sell CE,12436.15,149454.0,-6.149999999999636
149462.0,Buy CE,12442.2,,
,Sell CE,12434.75,149478.0,-7.450000000000728
149488.0,Buy CE,12443.2,,
,Sell CE,12436.4,149499.0,-6.800000000001091
149508.0,Buy CE,12444.45,,
,Sell CE,12439.45,149514.0,-5.0
149520.0,Buy CE,12443.95,,
,Sell CE,12436.1,149521.0,-7.850000000000364
149547.0,Buy CE,12425.8,,
,Sell CE,12428.95,149570.0,3.150000000001455
149575.0,Buy CE,12436.9,,
,Sell CE,12435.2,149596.0,-1.6999999999989086
149597.0,Buy CE,12438.9,,
,Sell CE,12435.8,149606.0,-3.100000000000364
149608.0,Buy CE,12442.3,,
,Sell CE,12439.45,149616.0,-2.849999999998545
149620.0,Buy CE,12442.85,,
,Sell CE,12454.05,149658.0,11.199999999998909
149706.0,Buy CE,12443.95,,
,Sell CE,12435.0,149714.0,-8.950000000000728
149715.0,Buy CE,12445.95,,
,Sell CE,12473.9,149754.0,27.94999999999891
149767.0,Buy CE,12478.85,,
,Sell CE,12513.6,149839.0,34.75
149840.0,Buy CE,12515.65,,
,Sell CE,12520.1,149858.0,4.450000000000728
149859.0,Buy CE,12525.55,,
,Sell CE,12519.55,149867.0,-6.0
149875.0,Buy CE,12526.0,,
,Sell CE,12518.2,149884.0,-7.799999999999272
149905.0,Buy CE,12519.25,,
,Sell CE,12512.7,149913.0,-6.549999999999272
149915.0,Buy CE,12517.45,,
,Sell CE,12520.85,149938.0,3.399999999999636
149943.0,Buy CE,12526.2,,
,Sell CE,12520.6,149948.0,-5.600000000000364
149951.0,Buy CE,12526.35,,
,Sell CE,12527.6,149971.0,1.25
149973.0,Buy CE,12531.85,,
,Sell CE,12519.8,149976.0,-12.050000000001091
149988.0,Buy CE,12535.15,,
,Sell CE,12529.7,150003.0,-5.449999999998909
150005.0,Buy CE,12536.45,,
,Sell CE,12524.55,150009.0,-11.900000000001455
150020.0,Buy CE,12534.25,,
,Sell CE,12529.65,150031.0,-4.600000000000364
150084.0,Buy CE,12446.3,,
,Sell CE,12433.7,150090.0,-12.599999999998545
150091.0,Buy CE,12444.9,,
,Sell CE,12440.6,150093.0,-4.299999999999272
150099.0,Buy CE,12480.45,,
,Sell CE,12421.3,150108.0,-59.150000000001455
150117.0,Buy CE,12454.95,,
,Sell CE,12439.45,150129.0,-15.5
150133.0,Buy CE,12456.4,,
,Sell CE,12450.15,150135.0,-6.25
150136.0,Buy CE,12456.85,,
,Sell CE,12446.0,150141.0,-10.850000000000364
150189.0,Buy CE,12388.0,,
,Sell CE,12411.5,150236.0,23.5
150242.0,Buy CE,12421.05,,
,Sell CE,12431.15,150268.0,10.100000000000364
150269.0,Buy CE,12440.3,,
,Sell CE,12436.55,150276.0,-3.75
150288.0,Buy CE,12442.55,,
,Sell CE,12436.75,150306.0,-5.799999999999272
150315.0,Buy CE,12445.8,,
,Sell CE,12429.5,150319.0,-16.299999999999272
150382.0,Buy CE,12383.5,,
,Sell CE,12390.85,150431.0,7.350000000000364
150444.0,Buy CE,12419.3,,
,Sell CE,12439.35,150475.0,20.05000000000109
150479.0,Buy CE,12470.95,,
,Sell CE,12489.75,150534.0,18.799999999999272
150540.0,Buy CE,12502.75,,
,Sell CE,12492.1,150545.0,-10.649999999999636
150555.0,Buy CE,12499.75,,
,Sell CE,12496.55,150581.0,-3.2000000000007276
150610.0,Buy CE,12492.25,,
,Sell CE,12482.65,150612.0,-9.600000000000364
150617.0,Buy CE,12490.35,,
,Sell CE,12485.7,150619.0,-4.649999999999636
150621.0,Buy CE,12491.65,,
,Sell CE,12486.3,150628.0,-5.350000000000364
150653.0,Buy CE,12484.6,,
,Sell CE,12490.9,150680.0,6.299999999999272
150687.0,Buy CE,12494.4,,
,Sell CE,12491.85,150688.0,-2.5499999999992724
150713.0,Buy CE,12486.7,,
,Sell CE,12473.35,150718.0,-13.350000000000364
150727.0,Buy CE,12481.8,,
,Sell CE,12472.5,150740.0,-9.299999999999272
150746.0,Buy CE,12480.65,,
,Sell CE,12482.3,150764.0,1.6499999999996362
150767.0,Buy CE,12488.0,,
,Sell CE,12504.0,150817.0,16.0
150822.0,Buy CE,12516.35,,
,Sell CE,12512.25,150858.0,-4.100000000000364
150865.0,Buy CE,12536.9,,
,Sell CE,12526.1,150873.0,-10.799999999999272
150878.0,Buy CE,12534.3,,
,Sell CE,12527.4,150893.0,-6.899999999999636
150902.0,Buy CE,12538.05,,
,Sell CE,12529.25,150915.0,-8.799999999999272
150923.0,Buy CE,12538.9,,
,Sell CE,12555.85,150982.0,16.950000000000728
151002.0,Buy CE,12556.35,,
,Sell CE,12550.85,151004.0,-5.5
151023.0,Buy CE,12549.8,,
,Sell CE,12542.45,151024.0,-7.349999999998545
151033.0,Buy CE,12547.75,,
,Sell CE,12546.25,151049.0,-1.5
151052.0,Buy CE,12551.25,,
,Sell CE,12548.5,151053.0,-2.75
151065.0,Buy CE,12549.65,,
,Sell CE,12549.7,151087.0,0.050000000001091394
151090.0,Buy CE,12555.3,,
,Sell CE,12550.1,151097.0,-5.199999999998909
151156.0,Buy CE,12488.1,,
,Sell CE,12483.35,151176.0,-4.75
151182.0,Buy CE,12497.05,,
,Sell CE,12488.6,151184.0,-8.449999999998909
151185.0,Buy CE,12499.4,,
,Sell CE,12504.85,151222.0,5.450000000000728
151224.0,Buy CE,12606.15,,
,Sell CE,12590.75,151255.0,-15.399999999999636
151259.0,Buy CE,12601.9,,
,Sell CE,12629.75,151326.0,27.850000000000364
151327.0,Buy CE,12631.7,,
,Sell CE,12627.65,151333.0,-4.050000000001091
151339.0,Buy CE,12631.9,,
,Sell CE,12628.45,151347.0,-3.4499999999989086
151356.0,Buy CE,12634.45,,
,Sell CE,12630.85,151372.0,-3.600000000000364
151386.0,Buy CE,12633.75,,
,Sell CE,12627.55,151391.0,-6.200000000000728
151403.0,Buy CE,12630.85,,
,Sell CE,12625.3,151406.0,-5.550000000001091
151411.0,Buy CE,12630.4,,
,Sell CE,12632.7,151437.0,2.3000000000010914
151440.0,Buy CE,12639.0,,
,Sell CE,12639.4,151461.0,0.3999999999996362
151485.0,Buy CE,12639.05,,
,Sell CE,12632.15,151489.0,-6.899999999999636
151495.0,Buy CE,12635.75,,
,Sell CE,12632.7,151506.0,-3.0499999999992724
151533.0,Buy CE,12627.35,,
,Sell CE,12622.45,151534.0,-4.899999999999636
151542.0,Buy CE,12629.1,,
,Sell CE,12623.9,151546.0,-5.200000000000728
151548.0,Buy CE,12628.95,,
,Sell CE,12624.05,151557.0,-4.900000000001455
151559.0,Buy CE,12630.05,,
,Sell CE,12625.3,151561.0,-4.75
151563.0,Buy CE,12630.0,,
,Sell CE,12625.85,151564.0,-4.149999999999636
151576.0,Buy CE,12629.0,,
,Sell CE,12624.35,151577.0,-4.649999999999636
151578.0,Buy CE,12626.65,,
,Sell CE,12626.75,151590.0,0.1000000000003638
151591.0,Buy CE,12636.65,,
,Sell CE,12708.95,151635.0,72.30000000000109
151654.0,Buy CE,12705.1,,
,Sell CE,12691.3,151663.0,-13.800000000001091
151668.0,Buy CE,12700.2,,
,Sell CE,12695.85,151669.0,-4.350000000000364
151670.0,Buy CE,12701.0,,
,Sell CE,12694.4,151675.0,-6.600000000000364
151678.0,Buy CE,12700.75,,
,Sell CE,12702.7,151698.0,1.9500000000007276
151706.0,Buy CE,12709.95,,
,Sell CE,12700.65,151711.0,-9.300000000001091
151746.0,Buy CE,12674.8,,
,Sell CE,12666.9,151752.0,-7.899999999999636
151766.0,Buy CE,12665.95,,
,Sell CE,12665.3,151791.0,-0.6500000000014552
151794.0,Buy CE,12674.65,,
,Sell CE,12650.15,151800.0,-24.5
151847.0,Buy CE,12611.1,,
,Sell CE,12616.9,151864.0,5.799999999999272
151867.0,Buy CE,12621.35,,
,Sell CE,12614.8,151871.0,-6.550000000001091
151891.0,Buy CE,12604.25,,
,Sell CE,12634.0,151951.0,29.75
151956.0,Buy CE,12648.25,,
,Sell CE,12620.8,151974.0,-27.450000000000728
152017.0,Buy CE,12610.7,,
,Sell CE,12604.8,152018.0,-5.900000000001455
152028.0,Buy CE,12610.25,,
,Sell CE,12609.65,152044.0,-0.6000000000003638
152060.0,Buy CE,12618.05,,
,Sell CE,12649.8,152108.0,31.75
152120.0,Buy CE,12652.0,,
,Sell CE,12646.6,152133.0,-5.399999999999636
152139.0,Buy CE,12649.15,,
,Sell CE,12647.2,152140.0,-1.9499999999989086
152144.0,Buy CE,12650.1,,
,Sell CE,12644.6,152155.0,-5.5
152161.0,Buy CE,12655.65,,
,Sell CE,12651.2,152182.0,-4.449999999998909
152248.0,Buy CE,12593.35,,
,Sell CE,12599.85,152281.0,6.5
152284.0,Buy CE,12612.45,,
,Sell CE,12601.85,152300.0,-10.600000000000364
152310.0,Buy CE,12609.8,,
,Sell CE,12604.45,152326.0,-5.349999999998545
152349.0,Buy CE,12623.0,,
,Sell CE,12609.25,152365.0,-13.75
152368.0,Buy CE,12629.75,,
,Sell CE,12619.55,152383.0,-10.200000000000728
152387.0,Buy CE,12625.7,,
,Sell CE,12623.35,152388.0,-2.350000000000364
152389.0,Buy CE,12626.25,,
,Sell CE,12623.65,152390.0,-2.600000000000364
152391.0,Buy CE,12629.1,,
,Sell CE,12629.9,152406.0,0.7999999999992724
152408.0,Buy CE,12635.9,,
,Sell CE,12631.15,152410.0,-4.75
152411.0,Buy CE,12635.5,,
,Sell CE,12643.75,152447.0,8.25
152450.0,Buy CE,12651.75,,
,Sell CE,12645.35,152454.0,-6.399999999999636
152456.0,Buy CE,12649.4,,
,Sell CE,12645.85,152460.0,-3.5499999999992724
152513.0,Buy CE,12595.5,,
,Sell CE,12592.25,152524.0,-3.25
152564.0,Buy CE,12570.15,,
,Sell CE,12563.85,152577.0,-6.299999999999272
152582.0,Buy CE,12574.25,,
,Sell CE,12562.75,152593.0,-11.5
152631.0,Buy CE,12551.9,,
,Sell CE,12541.0,152633.0,-10.899999999999636
152639.0,Buy CE,12555.15,,
,Sell CE,12578.8,152686.0,23.649999999999636
152698.0,Buy CE,12581.2,,
,Sell CE,12576.55,152699.0,-4.650000000001455
152747.0,Buy CE,12529.25,,
,Sell CE,12541.1,152771.0,11.850000000000364
152779.0,Buy CE,12558.75,,
,Sell CE,12570.6,152814.0,11.850000000000364
152852.0,Buy CE,12536.35,,
,Sell CE,12536.5,152870.0,0.1499999999996362
152873.0,Buy CE,12544.95,,
,Sell CE,12543.5,152887.0,-1.4500000000007276
152898.0,Buy CE,12553.9,,
,Sell CE,12544.45,152901.0,-9.449999999998909
152902.0,Buy CE,12549.6,,
,Sell CE,12546.75,152903.0,-2.850000000000364
152931.0,Buy CE,12546.65,,
,Sell CE,12535.35,152941.0,-11.299999999999272
152962.0,Buy CE,12534.2,,
,Sell CE,12525.35,152964.0,-8.850000000000364
152970.0,Buy CE,12532.0,,
,Sell CE,12524.0,152971.0,-8.0
153037.0,Buy CE,12420.55,,
,Sell CE,12404.6,153053.0,-15.949999999998909
153073.0,Buy CE,12404.35,,
,Sell CE,12426.25,153103.0,21.899999999999636
153113.0,Buy CE,12460.7,,
,Sell CE,12438.85,153125.0,-21.850000000000364
153128.0,Buy CE,12448.5,,
,Sell CE,12438.45,153129.0,-10.049999999999272
153132.0,Buy CE,12447.15,,
,Sell CE,12444.55,153133.0,-2.600000000000364
153174.0,Buy CE,12383.25,,
,Sell CE,12384.55,153204.0,1.2999999999992724
153293.0,Buy CE,12313.55,,
,Sell CE,12305.05,153311.0,-8.5
153339.0,Buy CE,12287.2,,
,Sell CE,12284.45,153340.0,-2.75
153341.0,Buy CE,12287.15,,
,Sell CE,12284.55,153346.0,-2.600000000000364
153388.0,Buy CE,12240.5,,
,Sell CE,12236.1,153396.0,-4.399999999999636
153414.0,Buy CE,12237.75,,
,Sell CE,12254.25,153445.0,16.5
153474.0,Buy CE,12283.9,,
,Sell CE,12270.75,153495.0,-13.149999999999636
153513.0,Buy CE,12253.75,,
,Sell CE,12232.45,153515.0,-21.299999999999272
153516.0,Buy CE,12242.35,,
,Sell CE,12327.25,153568.0,84.89999999999964
153587.0,Buy CE,12334.9,,
,Sell CE,12326.6,153600.0,-8.299999999999272
153635.0,Buy CE,12281.65,,
,Sell CE,12278.5,153636.0,-3.149999999999636
153638.0,Buy CE,12288.35,,
,Sell CE,12271.95,153645.0,-16.399999999999636
153659.0,Buy CE,12282.75,,
,Sell CE,12272.85,153670.0,-9.899999999999636
153684.0,Buy CE,12273.0,,
,Sell CE,12264.8,153685.0,-8.200000000000728
153700.0,Buy CE,12269.05,,
,Sell CE,12283.6,153720.0,14.550000000001091
153727.0,Buy CE,12292.15,,
,Sell CE,12272.4,153734.0,-19.75
153743.0,Buy CE,12287.45,,
,Sell CE,12278.9,153748.0,-8.550000000001091
153750.0,Buy CE,12286.15,,
,Sell CE,12278.25,153753.0,-7.899999999999636
153773.0,Buy CE,12282.1,,
,Sell CE,12287.0,153795.0,4.899999999999636
153831.0,Buy CE,12276.35,,
,Sell CE,12260.5,153835.0,-15.850000000000364
153846.0,Buy CE,12272.0,,
,Sell CE,12577.9,153949.0,305.89999999999964
153968.0,Buy CE,12582.5,,
,Sell CE,12583.4,154003.0,0.8999999999996362
154008.0,Buy CE,12587.15,,
,Sell CE,12586.75,154023.0,-0.3999999999996362
154028.0,Buy CE,12588.5,,
,Sell CE,12583.9,154030.0,-4.600000000000364
154036.0,Buy CE,12589.9,,
,Sell CE,12585.25,154039.0,-4.649999999999636
154065.0,Buy CE,12566.35,,
,Sell CE,12553.95,154067.0,-12.399999999999636
154090.0,Buy CE,12557.05,,
,Sell CE,12551.4,154091.0,-5.649999999999636
154095.0,Buy CE,12556.65,,
,Sell CE,12570.6,154128.0,13.950000000000728
154138.0,Buy CE,12577.3,,
,Sell CE,12576.6,154151.0,-0.6999999999989086
154158.0,Buy CE,12584.35,,
,Sell CE,12582.85,154181.0,-1.5
154186.0,Buy CE,12588.8,,
,Sell CE,12581.6,154187.0,-7.199999999998909
154192.0,Buy CE,12587.3,,
,Sell CE,12584.35,154205.0,-2.9499999999989086
154212.0,Buy CE,12593.5,,
,Sell CE,12594.95,154232.0,1.4500000000007276
154277.0,Buy CE,12576.1,,
,Sell CE,12318.5,154278.0,-257.60000000000036
154312.0,Buy CE,12442.6,,
,Sell CE,12423.05,154317.0,-19.55000000000109
154334.0,Buy CE,12434.8,,
,Sell CE,12418.65,154339.0,-16.149999999999636
154436.0,Buy CE,12274.55,,
,Sell CE,12246.45,154445.0,-28.099999999998545
154493.0,Buy CE,12212.85,,
,Sell CE,12218.35,154511.0,5.5
154512.0,Buy CE,12222.75,,
,Sell CE,12217.25,154513.0,-5.5
154526.0,Buy CE,12221.7,,
,Sell CE,12212.25,154536.0,-9.450000000000728
154540.0,Buy CE,12225.85,,
,Sell CE,12218.9,154550.0,-6.950000000000728
154551.0,Buy CE,12228.55,,
,Sell CE,12262.0,154582.0,33.45000000000073
154590.0,Buy CE,12282.5,,
,Sell CE,12261.95,154596.0,-20.549999999999272
154601.0,Buy CE,12272.7,,
,Sell CE,12268.1,154620.0,-4.600000000000364
154653.0,Buy CE,12303.45,,
,Sell CE,12339.6,154707.0,36.149999999999636
154713.0,Buy CE,12349.85,,
,Sell CE,12377.35,154752.0,27.5
154755.0,Buy CE,12386.35,,
,Sell CE,12378.6,154763.0,-7.75
154771.0,Buy CE,12384.6,,
,Sell CE,12380.3,154775.0,-4.300000000001091
154830.0,Buy CE,12322.1,,
,Sell CE,12315.4,154838.0,-6.700000000000728
154864.0,Buy CE,12300.6,,
,Sell CE,12317.3,154898.0,16.69999999999891
154902.0,Buy CE,12331.65,,
,Sell CE,12345.35,154933.0,13.700000000000728
154941.0,Buy CE,12356.05,,
,Sell CE,12345.3,154958.0,-10.75
154969.0,Buy CE,12369.25,,
,Sell CE,12352.55,154984.0,-16.700000000000728
155003.0,Buy CE,12350.25,,
,Sell CE,12467.05,155060.0,116.79999999999927
155061.0,Buy CE,12474.55,,
,Sell CE,12463.8,155062.0,-10.75
155063.0,Buy CE,12476.6,,
,Sell CE,12490.75,155092.0,14.149999999999636
155133.0,Buy CE,12469.25,,
,Sell CE,12457.7,155135.0,-11.549999999999272
155167.0,Buy CE,12422.35,,
,Sell CE,12434.6,155195.0,12.25
155208.0,Buy CE,12443.4,,
,Sell CE,12440.45,155218.0,-2.9499999999989086
155226.0,Buy CE,12440.95,,
,Sell CE,12433.05,155229.0,-7.900000000001455
155234.0,Buy CE,12441.6,,
,Sell CE,12435.1,155238.0,-6.5
155251.0,Buy CE,12431.6,,
,Sell CE,12427.7,155265.0,-3.899999999999636
155271.0,Buy CE,12436.05,,
,Sell CE,12429.35,155285.0,-6.699999999998909
155294.0,Buy CE,12450.9,,
,Sell CE,12449.2,155312.0,-1.6999999999989086
155316.0,Buy CE,12459.4,,
,Sell CE,12461.05,155341.0,1.6499999999996362
155343.0,Buy CE,12467.9,,
,Sell CE,12459.55,155348.0,-8.350000000000364
155351.0,Buy CE,12470.05,,
,Sell CE,12450.3,155362.0,-19.75
155373.0,Buy CE,12476.0,,
,Sell CE,12609.15,155432.0,133.14999999999964
155434.0,Buy CE,12617.9,,
,Sell CE,12654.9,155514.0,37.0
155516.0,Buy CE,12662.3,,
,Sell CE,12657.35,155520.0,-4.949999999998909
155533.0,Buy CE,12659.8,,
,Sell CE,12656.7,155550.0,-3.099999999998545
155552.0,Buy CE,12666.5,,
,Sell CE,12675.95,155598.0,9.450000000000728
155605.0,Buy CE,12679.65,,
,Sell CE,12687.75,155633.0,8.100000000000364
155637.0,Buy CE,12693.75,,
,Sell CE,12698.25,155681.0,4.5
155709.0,Buy CE,12704.55,,
,Sell CE,12760.15,155776.0,55.600000000000364
155818.0,Buy CE,12638.4,,
,Sell CE,12655.85,155846.0,17.450000000000728
155848.0,Buy CE,12666.5,,
,Sell CE,12681.8,155879.0,15.299999999999272
155882.0,Buy CE,12691.55,,
